Column1,Unnamed: 0,cat2_slug,cat3_slug,city_slug,neighborhood_slug,created_at_month,user_type,description,title,rent_mode,rent_value,rent_to_single,rent_type,price_mode,price_value,credit_mode,credit_value,rent_credit_transform,transformable_price,transformable_credit,transformed_credit,transformable_rent,transformed_rent,land_size,building_size,deed_type,has_business_deed,floor,rooms_count,total_floors_count,unit_per_floor,has_balcony,has_elevator,has_warehouse,has_parking,construction_year,is_rebuilt,has_water,has_warm_water_provider,has_electricity,has_gas,has_heating_system,has_cooling_system,has_restroom,has_security_guard,has_barbecue,building_direction,has_pool,has_jacuzzi,has_sauna,floor_material,property_type,regular_person_capacity,extra_person_capacity,cost_per_extra_person,rent_price_on_regular_days,rent_price_on_special_days,rent_price_at_weekends,location_latitude,location_longitude,location_radius
2753,4188,commercial-sell,office-sell,tehran,heravi,7/1/2024 0:00,مشاور املاک,"143 متر
سند اداری
مناسب برای تمامی دفاتر کار شیک و لاکچری 
3 خواب
پارتیشن شیشه فوق لوکس
آدرس هروی - خیابان فوق العاده گلستان پنجم
امکانات پاساژ ( هدیش مال ) : فود کورت مجهز 
 برندهای مطرح غذایی
قیمت متری ۳۱۰
و...
جهت کسب اطلاعات بیشتر و رزرو بازدید تماس بگیرید .
_________________________
آدرس دفتر املاک : هروی بالاتر از میدان ملت روبروی بانک ملت پلاک 835 املاک سیب 
_________________________
کلیه کار های خود اعم از رهن و اجاره و فروش و مشارکت را در املاک سیب با کادری مجرب انجام دهید.",143متر اداری هدیش مال,,,,,توافقی,,,,,,,,,,,143,,TRUE,6,سه,,,,TRUE,TRUE,TRUE,۱۴۰۳,,,,,,,,,,,,,,,,,,,,,,,35.76550293,51.48101807,500
2756,4192,residential-sell,apartment-sell,tehran,abdol-abad,12/1/2024 0:00,,"باسلام
این واحد بدون پرتی چهارگوش
کابینتNDF
گاز رو میزی
دست مستاجره سه ماه وقت داره سیصد پنج تومن
قیمت مقطوع",اپارتمان 52 متری یک خوابه,,,,,مقطوع,2348550000,,,,,,,,,,52,single_page,,4,یک,15,3,TRUE,TRUE,TRUE,FALSE,۱۳۸۶,TRUE,,water_heater,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.62402725,51.36390686,
2761,4199,residential-sell,apartment-sell,tehran,west-tehranpars,12/1/2024 0:00,,"۸۱ متر ۲ خوابه 
۵ طبقه ۲ واحدی 
طبقه اول 
فول امکانات 
شیک و خوش نقشه 
ادرس : غربیهای سوم 
کارشناس فروش 
( همت )",۸۱ متر ۲ خوابه فول غربیهای سوم,,,,,مقطوع,8500000000,,,,,,,,,,81,,,1,دو,,,,TRUE,TRUE,TRUE,۱۳۹۴,FALSE,,,,,,,,,,,,,,,,,,,,,,35.74778748,51.53367615,
2765,4205,residential-rent,apartment-rent,tehran,nazi-abad,9/1/2024 0:00,مشاور املاک,"۸۰ متر
دو خواب
طبقه دوم
پارکینگ
انباری
کابینت ام دی اف
کف سرامیک
گازرومیزی هود
نقاشی شده
کمد دیواری
خوش نقشه
دسترسی بسیار عالی
تخلیه آماده تحویل
مبلغ ودیعه
۳۰۰ میلیون 
۱۳ اجاره
قابل تبدیل
۴۰۰ ودیعه
۱۰ اجاره

فایل های مشابه در متراژهای مختلف موجود می‌باشد 

مشاورین املاک میلاد
آدرس دفتر املاک: خ شیرمحمدی پایین تر از بیمارستان امیرالمومنین ع جنب رستوران توحید پلاک۱۰۰",آپارتمان۸۰متردوخواب طبقه۲ پارکینگ انباری نازی آباد,مقطوع,13000000,,rent_credit,,,مقطوع,300000000,TRUE,TRUE,300000000,400000000,13000000,10000000,,80,,,2,دو,,,,FALSE,TRUE,TRUE,۱۳۹۰,,,,,,,,,,,,,,,,,,,,,,,35.64138031,51.40545273,500
2778,4227,residential-sell,apartment-sell,tehran,aboozar,10/1/2024 0:00,,"صادقیه آیت الله کاشانی بلوار اباذر 
بهترین لوکیشن و دسترسی در منطقه پنج
۱۴۳ متر بنا 
۳ خواب
ارتفاع سقف بلند
بدون دیوار مشترک
فول امکانات 
آسانسور پارکینگ انباری بالکن 
دارای پاسیو کاربردی حدود ۱۲ متر
با بهترین متریال 
سالن پرده خور رو به آفتاب 
برای مشاوره رایگان خرید و فروش و اجاره لطفا تماس بگیرید
فایلهای مشابه با سلیقه و بودجه شما موجود است 
برای رسیدن به هدفی خوب در خدمت شما عزیزان هستم
مشاور شما قلی پور",۱۴۰ متر ۳ خواب فول امکانات بدون دیوار مشترک,,,,,مقطوع,21200000000,,,,,,,,,,143,single_page,,1,سه,5,2,TRUE,TRUE,TRUE,TRUE,۱۳۹۸,TRUE,,package,,,shoofaj,water_cooler,squat_seat,,,south,,,,ceramic,,,,,,,,35.73535919,51.3272171,
2781,4232,residential-sell,apartment-sell,tehran,sattarkhan,12/1/2024 0:00,,"نور و نقشه طلا / سالن پرده خور / دوکله / فول باز سازی / پرداختی خوب = تخفیف عالی / فروش فقط تا سه روز 
عکسها و لوکیشن واقعی می‌باشد / ۴ تا تک واحدی و انباری سندی/
منتظر تماس شما سروران هستم 
تا ۱۲ شب پاسخگو هستم 
مشاور شما 
کاظمی",آپارتمان 100متری دوخوابه شمال ستارخان (طلا),,,,,مقطوع,8200000000,,,,,,,,,,100,single_page,,1,دو,4,1,FALSE,FALSE,TRUE,FALSE,۱۳۷۷,TRUE,,powerhouse,,,shoofaj,water_cooler,squat_seat,,,north,,,,ceramic,,,,,,,,35.72383499,51.35600662,
2791,4246,residential-rent,apartment-rent,tehran,qeytariyeh,7/1/2024 0:00,مشاور املاک,"✳️سهیل
✳️لوکیشن دنج
✳️۱۳۰ متر ۲خواب 
✳️یک خواب مستر
✳️نور از سه جهت
✳️ورودی از لابی مجلل
✳️لابی من ۲۴ ساعته
✳️روف گاردن
✳️سرایدار مقیم
✳️ترجیحا زوج یا خانواده
خانم خجسته",سهیل ۱۳۰ متر ۲خواب/لابی/لابی من,مقطوع,70000000,,rent_credit,,,مقطوع,300000000,FALSE,FALSE,300000000,,70000000,,,130,,,4,دو,6,3,TRUE,TRUE,TRUE,TRUE,۱۴۰۰,,,,,,duct_split,duct_split,squat_seat,,,south,,,,stone,,,,,,,,35.78734589,51.44218445,500
2792,4248,residential-sell,apartment-sell,tehran,imamzadeh-hasan,12/1/2024 0:00,,"۴۹متر       تکخواب بزرگ مستر 
چهار طبقه 
طبقه اول

فول امکانات 

پارکینگ سندی غیرمزاحم باکس 
آسانسور تمام استیل موتور بزرگ ایتالیایی 
انباری سندی بزرگ تمیز و مرتب 
بالکن بزرگ دلباز 



خوش نقشه بدون یک سانتیمتر پرتی 
پلان مهندسی موفق غرق نور 


۷سال ساخت 


موقعیت:   سه راه آذری
قیمت:     فقط  ۲۶۵۰
پارکینگ سندی طبق عرف منطقه جداگانه محاسبه میگردد یاحق 
احمد  حبیبی",۴۹متر.فول امکانات.خوش ساخت.فروشنده واقعی.آذری,,,,,مقطوع,2650000000,,,,,,,,,,49,single_page,,1,یک,4,3,TRUE,TRUE,TRUE,TRUE,۱۳۹۵,TRUE,,package,,,shoofaj,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.66651154,51.36218262,500
2816,4286,residential-sell,apartment-sell,tehran,haftchenar,12/1/2024 0:00,,"⭕مشکل پسندان توجه کنند⭕

⭐فایل شخصی/آگهی واقعی/تخلیه وکلید ⭐

✅40متر / سالن مربع 
✅تک خواب / مستر / تخت خور
✅سالن اتاق آشپزخانه هر سه نورگیر


✅پارکینگ مشاع
✅انباری سندی
✅بالکن مسقف و کارا 


✅طبقه دوم سندی
✅کلا سه تا دو واحدی 
✅بدون دیوار مشترک


✅لوکیشن عالی در کمیل پشت پارک باباییان
✅گذر کوچه 8 متری واقعی
✅فاصله تا مترو کمیل 4 دقیقه 


⭕مبلغ 300میلیون رهن که به عدد کل اضافه می‌شود... قیمت کل واحد 2/250⭕

⭕قابلیت دریافت وام مسکن ⭕


⭐جهت بازدید و هماهنگی تماس بگیرید ⭐

⭐مشاور وهمراه شما.... طاهری⭐

⭐املاک محمدی⭐",40متر / سوم رویت / کمیل /پارکینگ مشاع,,,,,مقطوع,1950000000,,,,,,,,,,40,single_page,,3,یک,3,2,TRUE,FALSE,TRUE,FALSE,۱۳۸۱,TRUE,,water_heater,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.67406082,51.37326431,
2837,4319,residential-sell,apartment-sell,tehran,shahrak-e-ferdows,6/1/2024 0:00,,آپارتمان خوش نقشه و تمیز با همسایه های خوب بهترین کوچه خیابان تختی با پارکینگ اختصاصی و سایر متعلقات از همه نظر برای زندگی جای خوبی هستش,آپارتمان مهرآباد جنوبی,,,,,مقطوع,3250000000,,,,,,,,,,54,multi_page,,4,یک,4,2,,TRUE,TRUE,TRUE,۱۳۸۸,FALSE,,,,,,,,,,,,,,,,,,,,,,35.66639709,51.33248138,
2838,4321,residential-rent,apartment-rent,tehran,poonak,8/1/2024 0:00,,"۸۵متردوخواب فوقق العاده شیک عکس هامتعلق به واحدمیباشد
پارکینگ انباری آسانسور
بهترین لوکیشن 
دسترسی عالی 
ویوابدی
سالن مربع بزرگ 
قابل چیدمان 
سردارجنگل جنوب شاهددوم
مشاورشماحیدری 
مسکن یکم
فایل های دیگربابودجه های مختلف موجودمیباشد
تماس حاصل بفرماییدعرض میکنم",۸۵متردوخواب سردارجنگل بهارغربی ۶ساله ویوابدی,مقطوع,17000000,,,,,مقطوع,700000000,FALSE,TRUE,700000000,400000000,17000000,25000000,,85,,,6,دو,,,,TRUE,TRUE,TRUE,۱۳۹۶,FALSE,,,,,,,,,,,,,,,,,,,,,,35.7656517,51.32449722,
2839,4322,residential-sell,apartment-sell,tehran,baq-e-azari,10/1/2024 0:00,مشاور املاک,"✨82 متر خوش نقشه

✨دو خواب

✨کمد دیواری


✨ام دی اف

✨پکیج و رادیاتور

✨5طبقه 3 واحدے


✨طبقه اول

✨ انباری

در حال حاضر 450 میلیون تومان رهن مستاجر میباشد✌️

⚜دسترسی آسان به مراکز خرید

✨✨✨منتور و مشاور شما رحمانے✨✨✨



  ⚡✨دفتر مشاورین املاک رحمانے ✨⚡",82متر آپارتمان دو خوابه,,,,,مقطوع,3400000000,,,,,,,,,,82,single_page,,1,دو,5,3,TRUE,TRUE,TRUE,FALSE,۱۴۰۰,,,package,,,shoofaj,air_conditioner,squat_seat,,,north,,,,ceramic,,,,,,,,35.6516571,51.42801285,500
2842,4326,residential-sell,apartment-sell,tehran,marzdaran,10/1/2024 0:00,,"مرزداران_شهرک ژاندارمری

85متر دو خواب، رو به آفتاب 
دو خواب با کمد دیواری و نورمستقیم 
زیر قیمت منطقه،

**فایل های شخصی وزیر قیمت منطقه ،متناسب با سلیقه شما موجود میباشد **

مشاور وراهنمای شما :#علوی",۸۵متر دوخواب /تخلیه مرزداران,,,,,مقطوع,9400000000,,,,,,,,,,85,single_page,,3,دو,5,,TRUE,TRUE,TRUE,TRUE,۱۳۸۵,FALSE,,powerhouse,,,shoofaj,duct_split,squat_seat,,,,,,,stone,,,,,,,,35.73596954,51.33629227,
2849,4339,residential-rent,apartment-rent,tehran,kamraniyeh,7/1/2024 0:00,مشاور املاک,"تاپ لوکیشن
محله فوق العاده دنج وآرام

تکواحدی

سالن وسیع و بسیار شیک ، غرق نور
با پنجره های قدی سرتاسری
آشپزخانه بزرگ و بسیار دلباز
خوش چیدمان
۳ خواب با نور مستقیم و پنجره قدی

لوکیشن تاپ
ساختمان درجه یک
قیمت عالی

شکوهی",٢١٠متر شیک در تاپ کامرانیه(مهماندوست),مجانی,0,,rent_credit,,,مقطوع,5000000000,FALSE,FALSE,5000000000,,0,,,210,,,3,سه,5,1,TRUE,TRUE,TRUE,TRUE,۱۳۹۷,,,powerhouse,,,,,squat_seat,,,south,,,,stone,,,,,,,,35.80729675,51.46251678,500
2851,4344,residential-sell,apartment-sell,tehran,mirdamad,11/1/2024 0:00,,"♡♡♡♡♡بهترین فرصت سال ♡♡♡♡♡

قابل معاوضه با واحد کوچکتر در ظفر و میرداماد

$$$ اکازیون واقعی برای مصرف کننده 

$$$ منطقه اعیان نشین و اصیل میرداماد

$$$ ورودی از لابی شیک و مجلل

$$$ ارتفاع سقف ۴متر

$$$ دوربین مدار بسته

$$$ دریای نور(یک خواب و سالن ویو شمال و کوهها)

$$$ ۱۰متر انباری بزرگ و جادار

$$$ متریال برند و وارداتی

$$$ سرایدار مقیم  و  لابی من

$$$ کاری از سازنده منطقه بنام منطقه ۳ تهران 

$$$ کمدهای بزرگ و جا دار

$$$ نقشه استثنایی بدون یک سانت پرتی

$$$ دسترسی عالی به اتوبانها 

$$$  اسانسورکابین بزرگ وموتور ایتالیایی

$$$ نمای مدرن و بینظیر

$$$ قابلیت رهن تا ۴میلیارد

       ♡♡♡♡♡مالک فروشنده واقعی♡♡♡♡♡

       ♡♡♡ این فرصت را از دست ندهید♡♡♡",۱۴۰متر۳خواب مدرن نوسازمیرداماد (دو پارکینگ باکس),,,,,مقطوع,32706000000,,,,,,,,,,138,single_page,,5,سه,5,2,TRUE,TRUE,TRUE,TRUE,۱۴۰۳,FALSE,,package,,,duct_split,duct_split,squat_seat,,,south,,,,stone,,,,,,,,35.75853729,51.44273376,
2853,4347,residential-rent,apartment-rent,tehran,north-janat-abad,8/1/2024 0:00,مشاور املاک,"✅۸۰متر
✅دو خواب
✅فول امکانات
✅بازسازی شده

پیام جواب نمیدم، فقط تماس

⚛املاک بزرگ آینده سازان⚛
مشاور شما در منطقه: *********** نادری",۸۲متر / فول / غرق در نور / خوش نقشه,مجانی,0,,rent_credit,,,مقطوع,1100000000,FALSE,FALSE,1100000000,,0,,,82,,,4,دو,,,TRUE,TRUE,TRUE,TRUE,۱۳۹۲,TRUE,,,,,,,,,,,,,,,,,,,,,,35.7688179,51.30433273,500
2859,4362,residential-rent,apartment-rent,tehran,andisheh,11/1/2024 0:00,,"بازسازی شده 
خوش نقشه
فول امکانات
طبقه همکف
صمیمی املاک کوروش",۸۷متر دوخوابه فول,مجانی,0,,,,,مقطوع,860000000,FALSE,FALSE,860000000,,0,,,87,,,0,دو,,,TRUE,TRUE,TRUE,TRUE,۱۳۸۸,FALSE,,,,,shoofaj,water_cooler,squat,,,,,,,laminate_parquet,,,,,,,,35.74079895,51.27891922,
2870,4382,residential-sell,apartment-sell,tehran,chitgar-lake,5/1/2024 0:00,مشاور املاک,"به نام خالق زیبایی هاا 
برجی ۱۵ طبقه خلوط کلا ۵۵ واحد . 
ویو ابدی دریاچه و بام لند
خوش ساخت و خوش نقشه 
۸۰متری ۲ خواب ی خواب مستر 
پارکینگ و انباری 
امکانات هوشمند و مدرن و به روز مانند هتل 
سند تک برگ ۶ دانگ شخصی 
واحد تو دل برو با ویوو جنگل و دریاچه 
قیمت به شدت عالی و مناسب 
بهترین لوکیشن از نظر دسترسی و دنج بودن 
جهت بازید و خرید با کارشناس رسمی خود اتحادیه تعاونی های انبوه سازان تهران. 
مهندس مهران امینی",واحد 80متری/جوار دریاچه تهران/رفاهی مجهز/سندی,,,,,مقطوع,3180000000,,,,,,,,,,80,single_page,,6,دو,15,5,TRUE,TRUE,TRUE,TRUE,۱۴۰۳,,,package,,,duct_split,duct_split,squat_seat,,,south,,,,ceramic,,,,,,,,35.75054169,51.22351456,500
2879,4395,residential-sell,apartment-sell,tehran,haft-hoz,11/1/2024 0:00,,"۱۸۵متر، ۳خواب

۵طبقه، تکواحدی، طبقه اول

۲پارکینگ سندی باکس

لابی شیک و مجلل

آسانسور تا روف گارن

۲عدد داکت اسپیلت

هر۳خواب مستر

بسیار خوش نقشه و بدون پرتی

وان جکوزی و کلوزت در مستر اصلی

آشپزخانه کثیف

جاروبرقی مرکزی و لندری

معاوضه با واحد کوچکتر در نارمک

واحد در مستطیل طلایی نارمک

به قیمت رسیده",۱۸۵متر ۳خواب,,,,,مقطوع,31450000000,,,,,,,,,,185,single_page,,1,سه,5,1,TRUE,TRUE,TRUE,TRUE,۱۴۰۰,FALSE,,package,,,duct_split,duct_split,squat_seat,,,south,,,,stone,,,,,,,,35.72626114,51.49158859,500
2884,4402,commercial-sell,shop-sell,tehran,niloufar,10/1/2024 0:00,,"بهترین خرید سال
فروش تجاری سهروردی شمالی 
تابلو خور عالی
مناسب برای مشاغل لوازم خانگی،کابینت،پارکت،گاز و هود،املاک و داروخانه ها
بخشی از مبلغ قابلیت تهاتر هم دارد",فروش ۵۲ متر تجاری ملکیت و سرقفلی(سهروردی شمالی),,,,,مقطوع,16150000000,,,,,,,,,,52,,FALSE,,بدون اتاق,,,,,,,۱۳۹۳,,,,,,,,,,,,,,,,,,,,,,,35.73283768,51.43999481,
2886,4407,residential-sell,apartment-sell,tehran,jeyhoun,12/1/2024 0:00,,"به نام خداوند روزی دهنده بی منت 

مجموعه املاک عطا پویا ترین مجموعه حال حاظر بازار

✅️  63متری سالن  مربع  بزرگ

✅️ نمای ساختمان  سنگ سفید

✅️ گذر کوچه ماشین  پهن ۸متر

✅️ نورگیر از دوطرف کوچه حیاط

اگه دنبال واحد به قیمت و با کیفیت هستی میتونم بت کمک کنم 

همراه شما در خرید جاوید مشاور تخصصی منطقه 10رنج قیمت 2000تا 3500",63متری / سالن پرده خور / کمیل,,,,,مقطوع,2750000000,,,,,,,,,,63,,,3,دو,,2,,FALSE,TRUE,FALSE,۱۳۸۱,FALSE,,,,,,,,,,,,,,,,,,,,,,35.6811676,51.36486816,500
2887,4410,residential-rent,apartment-rent,tehran,tarasht,12/1/2024 0:00,,با پارکینگ و  آسانسور,آپارتمان 100متری مدرن و نور زیاد و جای دنج,مجانی,0,,,,,مقطوع,1300000000,FALSE,TRUE,1300000000,1100000000,0,6000000,,100,,,4,دو,,,,TRUE,TRUE,TRUE,۱۳۹۸,FALSE,,,,,,,,,,,,,,,,,,,,,,35.70782852,51.33928299,
2889,4412,residential-sell,apartment-sell,tehran,heravi,5/1/2024 0:00,مشاور املاک,١٣٤ متر. ٣ خوابه. طبقه ٤ از ٥. سه واحدی. ١٦ سال ساخت. فول امکانات.دارای پارکینگ اسانسور انباری بالکن ساختمان زیبا مشاعات بسیار تمیز مرتب واحد خوش نقشه سالن دلباز غرق نور دارای اشپزخانه بزرک با کابینتهای جادار سرویسهای بزرگ خوابهای بزرگ با کمددیواریهای جادار کف سنگ. کابینت mdf و شیرآلات تعویض شده. یک خواب مستر. دو جهت نور. کمد دیواری جادار.سرویس ایرانی و فرنگی. سالن پنجره خور.حیاط مشجر و باصفا. واقع در بهترین کوچه منطقه با دسترسی عالی به تجاری و مراکز خرید و اتوبانهای اطراف امام علی و زین الدین زیر یک دقیقه فروشنده واقعی. کد ٤٩,"سه خوابه فول، تاپ لوکیشن",,,,,مقطوع,17500000000,,,,,,,,,,134,,,4,سه,,,,TRUE,TRUE,TRUE,۱۳۸۷,,,,,,,,,,,,,,,,,,,,,,,35.76963806,51.48420715,500
2891,4415,residential-sell,apartment-sell,tehran,niloufar,10/1/2024 0:00,,"مهراد (((( املاک ۷۵ ))))

۱۱۱ متر دو خواب بسیار زیبا طبقه ۶ با نور و ویو عالی
رو به افتاب با نقشه ای بدون نقص و پرتی
سالن پرده خور قدی بازسازی بسیار شیک با متریال خوب
پارکینگ سندی اختصاصی / انباری / آسانسور و تراس 
لوکیشن محدوده اپادانا خیابان عریض و‌ مشجر

سند تک برگ / ۱۰۰٪ فروشنده",۱۱۱متر ۲خواب سهروردی شمالی آپادانا/فول,,,,,مقطوع,12700000000,,,,,,,,,,111,single_page,,5,دو,5,2,TRUE,TRUE,TRUE,TRUE,۱۳۸۷,TRUE,,package,,,shoofaj,water_cooler,squat_seat,,,north,,,,wood_parquet,,,,,,,,35.73715973,51.4403801,500
2899,4426,residential-rent,apartment-rent,tehran,poonak,5/1/2024 0:00,مشاور املاک,"به نام خدای مهربان

آپارتمان ۱۵۵ منر ۳ خواب

پونک بلوار عدل

پذیرایی قابل چیدمان بدون پرتی

اتاق خواب ها استاندارد قابل چیدمان
دارای کمد دیواری پرده خور

اشپزخانه پر کابینت


دسترسی عالی به بزرگراه های مشرف 
دسترسی عالی به حمل و نقل عمومی
دسترسی آسان به مرازخرید و رفاهی







ارادتمند : مشاور شما 
            پورعرب",۱۵۵ متر ۳ خواب بلوار عدل,مقطوع,25000000,,rent_credit,,,مقطوع,400000000,TRUE,TRUE,400000000,500000000,25000000,23000000,,155,,,2,سه,2,1,TRUE,FALSE,TRUE,TRUE,۱۳۹۴,,,powerhouse,,,shoofaj,water_cooler,squat_seat,,,south,,,,ceramic,,,,,,,,35.7593956,51.3303299,300
2901,4429,residential-sell,apartment-sell,tehran,haftchenar,10/1/2024 0:00,مشاور املاک,"فروشنده واقعی
معاوضه با آپارتمان، کوچک و بزرگ وکلنگی
واحد بسیارخوش نقشه ،نورخورشید فوق العاده 
هردوخواب قابلیت تخت دونفره 
آشپزخانه بزرگ وشیک، مهندسی ساز
دارای سیستم آب رسانی بوستر پمپ 
مشاعات سنگ،بسیار شیک 
دسترسی آسان به خدمات شهری 
دسترسی آسان به سرویس های شهری 
بازدیدازاد از۹صبح الی۹شب مشاور عارفی","۸۵متراپارتمان،فول امکانات کلید نخورده",,,,,مقطوع,5950000000,,,,,,,,,,85,single_page,,4,دو,5,2,TRUE,TRUE,FALSE,TRUE,۱۴۰۳,TRUE,,package,,,shoofaj,water_cooler,squat_seat,,,north,,,,ceramic,,,,,,,,35.67944717,51.37142181,500
2905,4433,temporary-rent,suite-apartment,tehran,yousef-abad,8/1/2024 0:00,,"✅برای امشب واحد نداریم 
✅فقط ۱ روزه تا ۷ روزه
✅روزهای آینده و آخر هفته 
✅مستقیم با مالک 
✅عکس واحد 
✅دسترسی  عالی 
✅نزدیکی به بیمارستانها و مراکز درمانی و مراکز خرید 
✅ساختمان نوساز 
✅لوکس 
✅با امنیت 
✅منطقه آرام  
✅دلباز
✅فول امکانات 
✅اسپیلت
✅آسانسور 
✅پارکینگ
✅ سرویس ایرانی و فرنگی 
✅مناسب خانواده و افراد مجرد موجه 
❌تخفیف خورده 
جهت هماهنگی  رزرو روزهای آینده فقط تماس بگیرید و در صورت پشت خطی پیامک بگذارید",یوسف آباد ۲ روزه تا ۶ روزه شیک و دلباز مبله,,,,,,,,,,,,,,,,70,,,,یک,,,,,,,,,,,,,,,,,,,,,,,,2,2,,900000,,,35.73763275,51.40543747,
2906,4434,residential-sell,apartment-sell,tehran,mirdamad,5/1/2024 0:00,مشاور املاک,"میرداماد
تاپ لوکیشن ،لوکیشن عالی دنج و ارزنده 
فول امکانات
نور سالن و اتاق خواب از سمت جنوب
پنجره های قدی
خواب مستر
سرایدار مقیم
ورودی شیک لابی
خوش نقشه
ارتفاع سقف بلند 
مشاعات بسیار تمیز
بالکن کاربردی 

تهاتر فقط با واحد در منطقه ۳
جهت بازدید تماس بگیرید
اسماعیلی",میرداماد۸۰متر/تاپ لوکیشن/فول امکانات/نورجنوب,,,,,مقطوع,10700000000,,,,,,,,,,80,,,2,یک,,,,TRUE,TRUE,TRUE,۱۳۹۲,,,,,,,,,,,,,,,,,,,,,,,35.75703812,51.44023132,500
2910,4439,residential-rent,apartment-rent,tehran,zafar,7/1/2024 0:00,مشاور املاک,"⚜️تاپ لوکیشن ظفر با دسترسی عالی⚜️

امکانات کلی :
✨ ۱۵۰ متر  ۳ خواب
✨۱ خواب مستر
✨لابی مبله، سرایدار مقیم
✨تمام اجزای ساختمان نور مستقیم

✖️فایل شخصی✖️
✖️عکس ها متعلق به واحد است✖️
موارد مشابه موجود است 
بازدید = قرارداد

برای بازدید و اطلاعات بیشتر تماس بگیرید.
مشاور شما : آوا

آدرس دفتر : بلوار میرداماد ، حدفاصل خیابان حصاری و شاه نظری ، پلاک ۱۲۶ ، طبقه اول 
املاک دیار",۱۵۰ متر۲پارکینگ سندی,مجانی,0,,rent_credit,,,مقطوع,2500000000,FALSE,FALSE,2500000000,,0,,,150,,,2,سه,5,,TRUE,TRUE,TRUE,TRUE,۱۳۹۴,,,package,,,duct_split,duct_split,squat_seat,,,south,,,,wood_parquet,,,,,,,,35.77337646,51.42752457,300
2912,4444,residential-sell,apartment-sell,tehran,kooy-e-ferdos,11/1/2024 0:00,,"دو خواب استاندارد نورگیری از پاسیو 
نما تراورتن 
فول امکانات پارکینگ در همکف، انباری ، آسانسور 
بالکن و آشپزخانه جلو 
ویو ابدی 
سالن و اتاق ها غرق نور 
آفتاب گیر عالی 
بسیار تمیز و مرتب 
کف تمام سنگ
آشپزخانه ام دی اف 
پکیج ، کولر 
مشاعات تمام سنگ  بسیار تمیز و عالی",فردوس شرق/ سلیمی جهرمی /۸۱ متر ویو ابدی غرق نور,,,,,مقطوع,9350000000,,,,,,,,,,81,single_page,,2,دو,5,2,TRUE,TRUE,TRUE,TRUE,۱۳۹۰,TRUE,,package,,,shoofaj,water_cooler,squat_seat,,,north,,,,stone,,,,,,,,35.71922684,51.32260513,
2920,4455,residential-rent,apartment-rent,tehran,shahrak-e-vali-e-asr,6/1/2024 0:00,مشاور املاک,"«««««««««««««««««املاک رفاه»»»»»»»»»»»»»»»»
اپارتمان ۴۵متری نقلی تمیز
طبقه سوم
بالکن
لوکیشن عالی 
ترجیحا ۲الی سه نفر 
غیر قابل تبدیل
(قیمت نسبت به فایل های مشابه  بسیار مناسب)
لطفا اتباع و مجرد تماس نگیرند
برای اطلاعات بیشتر تماس بگیرید.باتشکر",اجاره اپارتمان۴۵ متری/تک واحدی/شهرک صاحب الزمان,مقطوع,6500000,,rent_credit,,,مقطوع,70000000,FALSE,FALSE,70000000,,6500000,,,45,,,3,یک,3,1,TRUE,FALSE,TRUE,FALSE,۱۳۹۰,TRUE,,water_heater,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.65393829,51.32419205,500
2923,4461,residential-rent,apartment-rent,tehran,darya,10/1/2024 0:00,,"سلام و عرض ادب 
             
⚜️⚜️⚜️⚜️مشاور شما:خانم سعادت ⚜️⚜️⚜️⚜️⚜️

:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::  
فایل ۱۰۰٪ شخصی
کلید دراختیار 

۱۶۰متر / ۳خواب
سالن فوق‌العاده خوش نقشه کاربردی بدون پرتی 
خوابهای بزرگ با کمد دیواری های وسیع
پلان تفکیکی ومهندسی ساز 
تی وی روم مجز ا
نور بینظیر جنوب 
ویو فضای سبز و برج میلاد
واحد بازسازی شده ۰ تا ۱۰۰

امکانات(آسانسور _ ۳ تراس  _پارکینگ )
۸۰۰ متر حیاط مشجر و بسیار زیبا 
۱ تراس قابل چیدمان 
انباری بزرگ ۷ متری 
لوکیشن بسیار عالی با دسترسی خوب به مترو 
اجاره به مجرد و خانواده 
بدون مالک 
تخیله 

برای داشتن عکسها لطفا تماس بگیرید 

 ⚜️برای فایل های مشابه با بنده تماس بگیرید ⚜️
:::::::::::::::::::::::::::::::::::::::::::::::::::::::::      
⚜️⚜️⚜️⚜️⚜️املاک :ملکاتو  ⚜️⚜️⚜️⚜️⚜️⚜️",۱۶۵متر/۳خواب/فول نوسازی/شهرک غرب/غرق نور,مقطوع,40000000,,,,,مقطوع,1000000000,FALSE,FALSE,1000000000,,40000000,,,165,,,3,سه,4,2,TRUE,TRUE,TRUE,TRUE,۱۳۸۴,TRUE,,powerhouse,,,shoofaj,water_cooler,squat_seat,,,south,,,,stone,,,,,,,,35.76980972,51.36911392,
